_id,champion_id,augment_id,win_rate,pick_rate,sample_size,rank,tier,patch_version,updated_at
"115_1375_26.12",115,1375,49.5,0.85,499,39,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1384_26.12",115,1384,51.81,1.13,664,16,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1386_26.12",115,1386,49.45,0.15,91,40,"B","26.12","2026-06-27T10:59:00.092Z"
"115_1388_26.12",115,1388,52.99,7.64,4497,7,"S","26.12","2026-06-27T10:59:00.092Z"
"115_1389_26.12",115,1389,53.49,0.29,172,8,"S","26.12","2026-06-27T10:59:00.092Z"
"115_1390_26.12",115,1390,49.81,18.39,10818,22,"S","26.12","2026-06-27T10:59:00.092Z"
"115_1401_26.12",115,1401,52.57,0.43,253,11,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1402_26.12",115,1402,50.83,0.31,181,23,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1403_26.12",115,1403,52.07,1.02,603,12,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1415_26.12",115,1415,48.56,27.96,16451,26,"S","26.12","2026-06-27T10:59:00.092Z"
"115_1416_26.12",115,1416,51.22,1.6,943,18,"A","26.12","2026-06-27T10:59:00.092Z"
"115_1420_26.12",115,1420,57.42,0.62,364,1,"S","26.12","2026-06-27T10:59:00.092Z"
"115_2005_26.12",115,2005,47.86,0.2,117,59,"B","26.12","2026-06-27T10:59:00.092Z"
"115_2077_26.12",115,2077,48.01,6.76,3976,49,"A","26.12","2026-06-27T10:59:00.092Z"
"115_2087_26.12",115,2087,47.07,9.6,5647,61,"A","26.12","2026-06-27T10:59:00.092Z"
"115_2095_26.12",115,2095,49.73,0.64,376,36,"A","26.12","2026-06-27T10:59:00.092Z"
"115_2103_26.12",115,2103,49.38,16.47,9689,27,"S","26.12","2026-06-27T10:59:00.092Z"
"115_2127_26.12",115,2127,49.96,1.9,1115,31,"A","26.12","2026-06-27T10:59:00.092Z"
"115_2132_26.12",115,2132,49.2,13.09,7702,29,"S","26.12","2026-06-27T10:59:00.092Z"
"115_2134_26.12",115,2134,48.23,1.05,620,52,"B","26.12","2026-06-27T10:59:00.092Z"
"115_2136_26.12",115,2136,47.41,3.6,2120,63,"B","26.12","2026-06-27T10:59:00.092Z"
"115_2137_26.12",115,2137,55.84,0.33,197,4,"S","26.12","2026-06-27T10:59:00.092Z"
"117_1002_26.12",117,1002,53.33,0.72,240,12,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1005_26.12",117,1005,53.51,25.28,8456,2,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1015_26.12",117,1015,44.01,3.22,1077,67,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1020_26.12",117,1020,50.79,0.38,126,25,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1026_26.12",117,1026,52.94,0.15,51,14,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1030_26.12",117,1030,45.96,4.92,1645,50,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1034_26.12",117,1034,54.64,0.9,302,6,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1037_26.12",117,1037,49.62,32.37,10826,13,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1041_26.12",117,1041,47.62,0.31,105,42,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1053_26.12",117,1053,51.28,0.23,78,20,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1056_26.12",117,1056,52.19,0.68,228,16,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1057_26.12",117,1057,50,0.44,148,27,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1060_26.12",117,1060,49.87,1.15,385,29,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1062_26.12",117,1062,50,0.33,110,28,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1068_26.12",117,1068,47.2,1.82,608,43,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1076_26.12",117,1076,48.46,21.23,7100,24,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1088_26.12",117,1088,46.47,6.27,2098,45,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1095_26.12",117,1095,56.6,12.49,4177,1,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1098_26.12",117,1098,47.85,5.42,1812,36,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1105_26.12",117,1105,49.4,1.25,419,30,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1116_26.12",117,1116,48.72,0.35,117,34,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1141_26.12",117,1141,49.24,30.28,10130,15,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1150_26.12",117,1150,48.98,1.76,588,32,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1151_26.12",117,1151,50.65,1.85,618,23,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1195_26.12",117,1195,43.45,0.43,145,76,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1205_26.12",117,1205,44.57,0.55,184,62,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1243_26.12",117,1243,44.49,0.76,254,64,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1311_26.12",117,1311,47.91,0.64,215,38,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1318_26.12",117,1318,51.92,0.16,52,18,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1324_26.12",117,1324,47.77,4.83,1614,37,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1329_26.12",117,1329,47.81,0.68,228,40,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1331_26.12",117,1331,49.78,12.79,4279,21,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1333_26.12",117,1333,49.06,1.12,373,31,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1345_26.12",117,1345,53.61,0.5,166,11,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1347_26.12",117,1347,44.93,0.41,138,59,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1349_26.12",117,1349,46.52,3.52,1178,48,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1353_26.12",117,1353,55.96,0.58,193,3,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1373_26.12",117,1373,53.85,1.67,559,9,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1379_26.12",117,1379,45,5.14,1720,56,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1386_26.12",117,1386,44.93,0.21,69,60,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1388_26.12",117,1388,53.66,6.87,2298,7,"S","26.12","2026-06-27T10:59:00.093Z"
"117_1401_26.12",117,1401,47.26,1.25,419,44,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1402_26.12",117,1402,44.19,0.26,86,68,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1403_26.12",117,1403,48.83,0.77,256,33,"A","26.12","2026-06-27T10:59:00.093Z"
"117_1404_26.12",117,1404,45.98,0.78,261,52,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1416_26.12",117,1416,44.04,0.83,277,69,"B","26.12","2026-06-27T10:59:00.093Z"
"117_1420_26.12",117,1420,52.3,28.02,9373,4,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2004_26.12",117,2004,49.58,20.59,6886,19,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2016_26.12",117,2016,44.95,0.33,109,58,"B","26.12","2026-06-27T10:59:00.093Z"
"117_2018_26.12",117,2018,46.76,2.72,911,47,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2032_26.12",117,2032,50.81,0.55,185,22,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2082_26.12",117,2082,54.73,0.6,201,5,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2087_26.12",117,2087,46.96,6.69,2238,41,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2088_26.12",117,2088,47.93,0.36,121,39,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2089_26.12",117,2089,54.19,0.61,203,8,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2095_26.12",117,2095,51.93,0.54,181,17,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2123_26.12",117,2123,46.03,2.9,969,51,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2127_26.12",117,2127,46.49,0.81,271,49,"A","26.12","2026-06-27T10:59:00.093Z"
"117_2137_26.12",117,2137,53.89,0.54,180,10,"S","26.12","2026-06-27T10:59:00.093Z"
"117_2144_26.12",117,2144,49.54,5.58,1867,26,"A","26.12","2026-06-27T10:59:00.093Z"
"119_1004_26.12",119,1004,49.34,3.18,1131,52,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1007_26.12",119,1007,52.84,11.55,4109,12,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1020_26.12",119,1020,53.47,0.28,101,16,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1022_26.12",119,1022,48.66,15.72,5596,43,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1026_26.12",119,1026,53.45,0.33,116,17,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1028_26.12",119,1028,53.95,0.21,76,11,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1038_26.12",119,1038,53.33,0.3,105,18,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1048_26.12",119,1048,50,0.8,286,44,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1051_26.12",119,1051,49.56,2.86,1017,49,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1053_26.12",119,1053,52.63,0.37,133,24,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1062_26.12",119,1062,50.85,0.66,234,37,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1071_26.12",119,1071,49.48,25.19,8966,28,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1077_26.12",119,1077,50.36,28.51,10145,20,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1079_26.12",119,1079,52.6,1.03,365,23,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1080_26.12",119,1080,49.68,7.89,2808,40,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1087_26.12",119,1087,47.24,4.48,1596,64,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1103_26.12",119,1103,50.53,0.8,283,38,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1105_26.12",119,1105,50,0.54,192,45,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1115_26.12",119,1115,48.89,28.84,10262,32,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1133_26.12",119,1133,50.47,0.3,107,39,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1134_26.12",119,1134,56.71,8.23,2929,3,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1136_26.12",119,1136,48.28,0.33,116,60,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1138_26.12",119,1138,47.74,0.99,354,62,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1154_26.12",119,1154,52.81,0.5,178,22,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1170_26.12",119,1170,47.69,13.81,4913,55,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1195_26.12",119,1195,51.14,19.68,7004,21,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1206_26.12",119,1206,52.06,3.41,1212,25,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1211_26.12",119,1211,51.64,0.94,335,30,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1214_26.12",119,1214,51.44,1.27,451,33,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1220_26.12",119,1220,50.24,8.17,2906,36,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1225_26.12",119,1225,52.7,10.55,3753,14,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1243_26.12",119,1243,48.48,1.2,427,59,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1305_26.12",119,1305,48.58,0.69,247,58,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1320_26.12",119,1320,49.57,17.56,6250,35,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1326_26.12",119,1326,51.35,0.52,185,34,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1328_26.12",119,1328,48.43,13.13,4671,51,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1329_26.12",119,1329,51.8,0.39,139,27,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1333_26.12",119,1333,53.5,0.56,200,15,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1335_26.12",119,1335,50,0.27,96,47,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1336_26.12",119,1336,50.91,33.06,11766,10,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1356_26.12",119,1356,52.08,18.69,6651,13,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1384_26.12",119,1384,56.32,0.98,348,5,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1389_26.12",119,1389,58.54,0.23,82,2,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1401_26.12",119,1401,53.29,0.47,167,19,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1402_26.12",119,1402,51.74,0.48,172,29,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1403_26.12",119,1403,51.53,0.92,326,31,"A","26.12","2026-06-27T10:59:00.094Z"
"119_1404_26.12",119,1404,63.54,0.27,96,1,"S","26.12","2026-06-27T10:59:00.094Z"
"119_1416_26.12",119,1416,49.12,0.32,114,53,"B","26.12","2026-06-27T10:59:00.094Z"
"119_1420_26.12",119,1420,56.25,0.18,64,6,"S","26.12","2026-06-27T10:59:00.094Z"
"119_2006_26.12",119,2006,48.01,1.13,402,61,"B","26.12","2026-06-27T10:59:00.094Z"
"119_2010_26.12",119,2010,46.05,13.06,4649,67,"A","26.12","2026-06-27T10:59:00.094Z"
"119_2026_26.12",119,2026,50,0.34,122,46,"B","26.12","2026-06-27T10:59:00.094Z"
"119_2042_26.12",119,2042,52.33,0.24,86,26,"A","26.12","2026-06-27T10:59:00.094Z"
"119_2083_26.12",119,2083,54.02,0.24,87,9,"A","26.12","2026-06-27T10:59:00.094Z"
"119_2095_26.12",119,2095,57.21,1.19,423,4,"S","26.12","2026-06-27T10:59:00.094Z"
"119_2096_26.12",119,2096,48.76,16.84,5993,41,"S","26.12","2026-06-27T10:59:00.094Z"
"119_2098_26.12",119,2098,55.07,0.39,138,8,"S","26.12","2026-06-27T10:59:00.094Z"
"119_2125_26.12",119,2125,49.71,0.97,344,50,"B","26.12","2026-06-27T10:59:00.094Z"
"119_2137_26.12",119,2137,56,0.21,75,7,"S","26.12","2026-06-27T10:59:00.094Z"
"119_12317_26.12",119,12317,50.24,0.59,211,42,"A","26.12","2026-06-27T10:59:00.094Z"
"120_1002_26.12",120,1002,49.3,0.8,286,54,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1004_26.12",120,1004,59.03,4.09,1457,4,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1007_26.12",120,1007,51.29,7.4,2634,29,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1020_26.12",120,1020,49.06,10.8,3844,48,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1027_26.12",120,1027,50.48,2.93,1042,41,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1028_26.12",120,1028,49.28,0.39,138,56,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1029_26.12",120,1029,52.65,2.28,811,21,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1034_26.12",120,1034,51.43,0.2,70,32,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1045_26.12",120,1045,66.32,0.53,190,1,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1053_26.12",120,1053,55.88,0.38,136,9,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1056_26.12",120,1056,58.62,0.41,145,6,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1058_26.12",120,1058,51.22,13.62,4848,26,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1060_26.12",120,1060,49.3,0.8,286,55,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1063_26.12",120,1063,48.61,5.98,2127,60,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1068_26.12",120,1068,51.97,2.85,1016,27,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1081_26.12",120,1081,51.28,0.22,78,33,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1105_26.12",120,1105,51.39,0.71,251,31,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1138_26.12",120,1138,49.88,15.53,5527,34,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1195_26.12",120,1195,55.61,0.55,196,11,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1204_26.12",120,1204,54.55,0.15,55,13,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1206_26.12",120,1206,50.22,1.92,683,44,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1214_26.12",120,1214,51.39,34.2,12173,15,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1237_26.12",120,1237,49.3,1.41,501,52,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1305_26.12",120,1305,49.7,1.42,507,51,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1311_26.12",120,1311,49.76,1.17,418,49,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1315_26.12",120,1315,50,0.53,188,45,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1319_26.12",120,1319,50.69,2.24,799,39,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1322_26.12",120,1322,49.59,13.8,4912,40,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1326_26.12",120,1326,48.57,3.55,1262,64,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1329_26.12",120,1329,50,0.33,116,47,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1333_26.12",120,1333,52.71,0.99,351,22,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1335_26.12",120,1335,50.98,0.14,51,37,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1344_26.12",120,1344,49.98,6.95,2473,42,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1347_26.12",120,1347,60.43,0.39,139,3,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1349_26.12",120,1349,58.84,5.31,1890,5,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1353_26.12",120,1353,48.3,19.78,7040,46,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1358_26.12",120,1358,51.18,0.48,170,35,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1361_26.12",120,1361,52.15,3.33,1187,25,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1373_26.12",120,1373,49.1,2.18,776,58,"B","26.12","2026-06-27T10:59:00.748Z"
"120_1388_26.12",120,1388,62.81,0.34,121,2,"S","26.12","2026-06-27T10:59:00.748Z"
"120_1401_26.12",120,1401,52.42,1.28,454,23,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1403_26.12",120,1403,52.4,1.52,542,24,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1404_26.12",120,1404,50.96,0.29,104,38,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1420_26.12",120,1420,50.96,0.73,261,36,"A","26.12","2026-06-27T10:59:00.748Z"
"120_1421_26.12",120,1421,53.45,0.16,58,19,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2005_26.12",120,2005,52.98,0.42,151,20,"A","26.12","2026-06-27T10:59:00.748Z"
"120_2026_26.12",120,2026,53.97,0.67,239,18,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2032_26.12",120,2032,48.87,0.62,221,63,"B","26.12","2026-06-27T10:59:00.748Z"
"120_2064_26.12",120,2064,46.42,29.18,10385,61,"A","26.12","2026-06-27T10:59:00.748Z"
"120_2076_26.12",120,2076,55.49,5.47,1948,8,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2083_26.12",120,2083,54.1,0.34,122,17,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2087_26.12",120,2087,52.17,0.39,138,28,"A","26.12","2026-06-27T10:59:00.748Z"
"120_2095_26.12",120,2095,56,0.56,200,7,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2098_26.12",120,2098,55.17,5.62,2001,10,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2100_26.12",120,2100,50.11,4,1423,43,"A","26.12","2026-06-27T10:59:00.748Z"
"120_2102_26.12",120,2102,53.58,10.19,3628,14,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2107_26.12",120,2107,51.22,4.13,1470,30,"A","26.12","2026-06-27T10:59:00.748Z"
"120_2127_26.12",120,2127,54.14,0.88,314,16,"S","26.12","2026-06-27T10:59:00.748Z"
"120_2139_26.12",120,2139,48.62,0.81,290,66,"B","26.12","2026-06-27T10:59:00.748Z"
"120_12317_26.12",120,12317,55.56,0.33,117,12,"S","26.12","2026-06-27T10:59:00.748Z"
"121_1004_26.12",121,1004,48.68,4.8,1362,9,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1006_26.12",121,1006,44.58,8.52,2416,30,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1007_26.12",121,1007,45.02,15.52,4402,19,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1025_26.12",121,1025,43.18,0.78,220,58,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1028_26.12",121,1028,43.33,0.32,90,55,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1029_26.12",121,1029,45.52,0.94,268,28,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1038_26.12",121,1038,44.56,1.39,395,40,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1044_26.12",121,1044,42.06,0.38,107,69,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1045_26.12",121,1045,49.3,0.25,71,8,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1046_26.12",121,1046,42.75,1.43,407,62,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1048_26.12",121,1048,45.93,2.29,651,22,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1053_26.12",121,1053,44.27,0.92,262,44,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1058_26.12",121,1058,49.46,0.33,93,7,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1060_26.12",121,1060,53.77,0.37,106,2,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1062_26.12",121,1062,48.84,1.07,303,10,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1073_26.12",121,1073,44.52,13.32,3778,27,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1080_26.12",121,1080,46.45,0.65,183,16,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1084_26.12",121,1084,41.93,27.11,7691,45,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1105_26.12",121,1105,45.02,0.74,211,33,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1112_26.12",121,1112,42.38,2.84,807,64,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1116_26.12",121,1116,44.59,1.11,314,39,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1133_26.12",121,1133,44.57,0.65,184,42,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1138_26.12",121,1138,42.06,9.98,2832,60,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1154_26.12",121,1154,47.59,0.66,187,13,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1206_26.12",121,1206,45.44,5.25,1490,23,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1237_26.12",121,1237,42.19,1.9,538,65,"B","26.12","2026-06-27T10:59:00.749Z"
"121_1238_26.12",121,1238,45.26,5.95,1688,26,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1243_26.12",121,1243,45.73,1.61,457,24,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1315_26.12",121,1315,47.98,0.61,173,11,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1320_26.12",121,1320,42.01,21.39,6067,49,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1322_26.12",121,1322,43.03,6.22,1764,52,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1326_26.12",121,1326,41.95,30.4,8625,41,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1329_26.12",121,1329,46.35,1.25,356,18,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1333_26.12",121,1333,43.87,1.09,310,48,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1337_26.12",121,1337,52.29,0.92,262,3,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1344_26.12",121,1344,46.04,15.39,4366,14,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1353_26.12",121,1353,47.17,0.56,159,15,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1373_26.12",121,1373,44.44,2.89,819,37,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1384_26.12",121,1384,43.55,2.27,643,50,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1388_26.12",121,1388,44.03,0.56,159,47,"A","26.12","2026-06-27T10:59:00.749Z"
"121_1389_26.12",121,1389,54.17,0.25,72,1,"S","26.12","2026-06-27T10:59:00.749Z"
"121_1392_26.12",121,1392,46.41,0.64,181,17,"A","26.12","2026-06-27T10:59:00.749Z"
