_id,augment_ids,champion_id,win_rate,sample_size,tier,patch_version,updated_at
1013_1041_1353_null_26.12,"[1013,1041,1353]",,0,115,D,26.12,2026-06-29T10:17:34.722Z
1048_1356_1415_null_26.12,"[1048,1356,1415]",,0,1104,S,26.12,2026-06-29T10:17:34.722Z
1048_1071_1356_null_26.12,"[1048,1071,1356]",,0,816,S,26.12,2026-06-29T10:17:34.722Z
1048_1071_1415_null_26.12,"[1048,1071,1415]",,0,661,S,26.12,2026-06-29T10:17:34.722Z
1048_1133_1356_null_26.12,"[1048,1133,1356]",,0,539,S,26.12,2026-06-29T10:17:34.722Z
1048_1071_1336_null_26.12,"[1048,1071,1336]",,0,433,S,26.12,2026-06-29T10:17:34.722Z
1048_1336_1356_null_26.12,"[1048,1336,1356]",,0,427,S,26.12,2026-06-29T10:17:34.722Z
1048_1336_1415_null_26.12,"[1048,1336,1415]",,0,423,S,26.12,2026-06-29T10:17:34.722Z
1048_1356_2024_null_26.12,"[1048,1356,2024]",,0,401,S,26.12,2026-06-29T10:17:34.722Z
1048_1356_1996_null_26.12,"[1048,1356,1996]",,0,364,S,26.12,2026-06-29T10:17:34.722Z
1048_1071_2024_null_26.12,"[1048,1071,2024]",,0,343,S,26.12,2026-06-29T10:17:34.722Z
1037_1076_1420_null_26.12,"[1037,1076,1420]",,0,263,S,26.12,2026-06-29T10:17:34.722Z
1037_1076_1095_null_26.12,"[1037,1076,1095]",,0,234,S,26.12,2026-06-29T10:17:34.722Z
1095_1141_1420_null_26.12,"[1095,1141,1420]",,0,215,S,26.12,2026-06-29T10:17:34.722Z
1037_1095_1420_null_26.12,"[1037,1095,1420]",,0,209,S,26.12,2026-06-29T10:17:34.722Z
1005_1076_1420_null_26.12,"[1005,1076,1420]",,0,202,S,26.12,2026-06-29T10:17:34.722Z
1005_1095_1141_null_26.12,"[1005,1095,1141]",,0,202,S,26.12,2026-06-29T10:17:34.722Z
1005_1037_1095_null_26.12,"[1005,1037,1095]",,0,194,S,26.12,2026-06-29T10:17:34.722Z
1005_1095_1420_null_26.12,"[1005,1095,1420]",,0,162,S,26.12,2026-06-29T10:17:34.722Z
1005_1076_1095_null_26.12,"[1005,1076,1095]",,0,148,S,26.12,2026-06-29T10:17:34.722Z
1076_1095_1420_null_26.12,"[1076,1095,1420]",,0,141,S,26.12,2026-06-29T10:17:34.722Z
1007_1020_1138_null_26.12,"[1007,1020,1138]",,0,143,S,26.12,2026-06-29T10:17:34.722Z
1007_1020_1058_null_26.12,"[1007,1020,1058]",,0,113,S,26.12,2026-06-29T10:17:34.722Z
1058_1063_1138_null_26.12,"[1058,1063,1138]",,0,112,S,26.12,2026-06-29T10:17:34.722Z
1020_1063_1181_null_26.12,"[1020,1063,1181]",,0,103,S,26.12,2026-06-29T10:17:34.722Z
1020_1079_1138_null_26.12,"[1020,1079,1138]",,0,105,A,26.12,2026-06-29T10:17:34.722Z
1020_1181_2102_null_26.12,"[1020,1181,2102]",,0,104,A,26.12,2026-06-29T10:17:34.722Z
1020_1063_1138_null_26.12,"[1020,1063,1138]",,0,219,B,26.12,2026-06-29T10:17:34.722Z
1020_1058_1138_null_26.12,"[1020,1058,1138]",,0,179,B,26.12,2026-06-29T10:17:34.722Z
1020_1084_1138_null_26.12,"[1020,1084,1138]",,0,105,B,26.12,2026-06-29T10:17:34.722Z
1020_1138_2107_null_26.12,"[1020,1138,2107]",,0,101,C,26.12,2026-06-29T10:17:34.722Z
1045_1133_2132_null_26.12,"[1045,1133,2132]",,0,523,S,26.12,2026-06-29T10:17:34.722Z
1045_1390_2132_null_26.12,"[1045,1390,2132]",,0,398,S,26.12,2026-06-29T10:17:34.722Z
1030_1045_1133_null_26.12,"[1030,1045,1133]",,0,257,S,26.12,2026-06-29T10:17:34.722Z
1044_1045_2103_null_26.12,"[1044,1045,2103]",,0,252,S,26.12,2026-06-29T10:17:34.722Z
1044_1133_2132_null_26.12,"[1044,1133,2132]",,0,244,S,26.12,2026-06-29T10:17:34.722Z
1030_1045_1390_null_26.12,"[1030,1045,1390]",,0,227,S,26.12,2026-06-29T10:17:34.722Z
1044_1390_2132_null_26.12,"[1044,1390,2132]",,0,192,S,26.12,2026-06-29T10:17:34.722Z
1045_1133_1318_null_26.12,"[1045,1133,1318]",,0,178,S,26.12,2026-06-29T10:17:34.722Z
1045_1180_1390_null_26.12,"[1045,1180,1390]",,0,177,S,26.12,2026-06-29T10:17:34.722Z
1045_1056_1133_null_26.12,"[1045,1056,1133]",,0,146,S,26.12,2026-06-29T10:17:34.722Z
1084_1138_1344_null_26.12,"[1084,1138,1344]",,0,217,S,26.12,2026-06-29T10:17:34.722Z
1138_1326_1344_null_26.12,"[1138,1326,1344]",,0,191,S,26.12,2026-06-29T10:17:34.722Z
1007_1084_1344_null_26.12,"[1007,1084,1344]",,0,158,S,26.12,2026-06-29T10:17:34.722Z
1019_1326_1344_null_26.12,"[1019,1326,1344]",,0,113,S,26.12,2026-06-29T10:17:34.722Z
1084_1326_2072_null_26.12,"[1084,1326,2072]",,0,108,S,26.12,2026-06-29T10:17:34.722Z
1084_1320_1344_null_26.12,"[1084,1320,1344]",,0,220,A,26.12,2026-06-29T10:17:34.722Z
1084_1138_1326_null_26.12,"[1084,1138,1326]",,0,193,A,26.12,2026-06-29T10:17:34.722Z
1084_1344_2083_null_26.12,"[1084,1344,2083]",,0,103,A,26.12,2026-06-29T10:17:34.722Z
1138_1211_1326_null_26.12,"[1138,1211,1326]",,0,111,B,26.12,2026-06-29T10:17:34.722Z
1019_1084_1211_null_26.12,"[1019,1084,1211]",,0,111,B,26.12,2026-06-29T10:17:34.722Z
